,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,BWH,BWD,BWA,H_ELO,A_ELO,IDX,HTGD,ATGD,HP,AP,HTTP,ATTP,HGD,AGD
1081,2016-02-26,1. FC Köln,Hertha BSC,0,1,2,2.1,3.3,3.75,2.1,3.3,3.4,2291,2414,1082,22,22,29,36,8,2,-4,6
1082,2016-02-27,VfL Wolfsburg,Bayern München,0,2,2,9.0,4.5,1.4,9.0,4.5,1.45,2393,2474,1083,22,22,31,59,7,0,3,45
1083,2016-02-27,Werder Bremen,SV Darmstadt 98,2,2,1,2.1,3.4,3.6,2.1,3.3,3.4,2526,2774,1084,22,22,20,24,15,13,-19,-11
1084,2016-02-27,VfB Stuttgart,Hannover 96,1,2,2,1.53,4.0,6.5,1.55,4.2,5.5,2403,2317,1085,22,22,28,14,10,17,-8,-18
1085,2016-02-27,Hamburger SV,FC Ingolstadt 04,1,1,1,2.4,3.0,3.3,2.45,3.1,2.95,2377,2279,1086,22,22,27,29,11,9,-5,-7
1086,2016-02-28,1. FSV Mainz 05,Bayer Leverkusen,3,1,0,3.75,3.5,2.0,3.5,3.4,2.05,2357,2349,1087,22,22,33,35,6,3,1,8
1087,2016-02-28,FC Augsburg,Borussia Mönchengladbach,2,2,1,2.7,3.4,2.6,2.6,3.3,2.6,2460,2479,1088,22,22,24,35,12,4,-7,5
1088,2016-02-28,Borussia Dortmund,TSG 1899 Hoffenheim,3,1,0,1.18,7.0,17.0,1.2,6.75,11.0,2403,2526,1089,22,22,51,18,1,16,30,-11
1089,2016-02-28,Eintracht Frankfurt,FC Schalke 04,0,0,1,3.2,3.4,2.25,3.2,3.4,2.25,2656,2356,1090,22,22,22,34,14,5,-10,2
1090,2016-03-01,FC Ingolstadt 04,1. FC Köln,1,1,1,2.5,3.1,3.0,2.5,3.1,2.9,2334,2453,1091,23,23,30,29,8,9,-7,-5
1091,2016-03-01,Hannover 96,VfL Wolfsburg,0,4,2,4.2,3.75,1.85,3.7,3.75,1.95,2350,2378,1092,23,23,17,31,17,7,-17,1
1092,2016-03-02,Bayern München,1. FSV Mainz 05,1,2,2,1.13,9.0,21.0,1.13,8.0,17.5,2269,2536,1093,23,23,62,36,0,4,47,3
1093,2016-03-02,SV Darmstadt 98,Borussia Dortmund,0,2,2,8.0,4.75,1.4,7.0,4.75,1.4,2772,2454,1094,23,23,25,54,13,1,-11,32
1094,2016-03-02,Hertha BSC,Eintracht Frankfurt,2,0,0,1.85,3.6,4.33,1.8,3.6,4.25,2322,2658,1095,23,23,39,23,2,14,7,-10
1095,2016-03-02,TSG 1899 Hoffenheim,FC Augsburg,2,1,0,2.25,3.4,3.3,2.35,3.4,2.85,2455,2333,1096,23,23,18,25,16,12,-13,-7
1096,2016-03-02,Bayer Leverkusen,Werder Bremen,1,4,2,1.44,4.75,7.0,1.4,4.75,6.75,2339,2403,1097,23,23,35,21,5,15,6,-19
1097,2016-03-02,Borussia Mönchengladbach,VfB Stuttgart,4,0,0,2.05,3.8,3.4,2.1,3.4,3.3,2479,2413,1098,23,23,36,28,3,11,5,-9
1098,2016-03-02,FC Schalke 04,Hamburger SV,3,2,0,1.85,3.6,4.33,1.83,3.5,4.25,2517,2394,1099,23,23,35,28,6,10,2,-5
1099,2016-03-05,FC Augsburg,Bayer Leverkusen,3,3,1,2.9,3.3,2.5,2.9,3.2,2.4,2469,2375,1100,24,24,25,35,12,6,-8,3
1100,2016-03-05,VfL Wolfsburg,Borussia Mönchengladbach,2,1,0,1.95,3.75,3.6,2.0,3.4,3.6,2403,2485,1101,24,24,34,39,7,3,5,9
1101,2016-03-05,Werder Bremen,Hannover 96,4,1,0,1.73,3.8,4.75,1.75,3.6,4.6,2540,2525,1102,24,24,24,17,14,17,-16,-21
1102,2016-03-05,VfB Stuttgart,TSG 1899 Hoffenheim,5,1,0,1.91,3.6,4.0,1.87,3.7,3.8,2409,2255,1103,24,24,28,21,11,16,-13,-12
1103,2016-03-05,Eintracht Frankfurt,FC Ingolstadt 04,1,1,1,2.5,3.2,3.0,2.4,3.2,2.95,2394,2354,1104,24,24,23,31,15,8,-12,-7
1104,2016-03-05,1. FC Köln,FC Schalke 04,1,3,2,2.4,3.2,3.1,2.45,3.2,2.85,2325,2350,1105,24,24,30,38,9,5,-5,3
1105,2016-03-05,Borussia Dortmund,Bayern München,0,0,1,3.1,3.4,2.3,3.0,3.3,2.3,2391,2455,1106,24,24,57,62,1,0,34,46
1106,2016-03-06,Hamburger SV,Hertha BSC,2,0,0,2.88,3.1,2.63,2.7,3.25,2.55,2664,2776,1107,24,24,28,42,10,2,-6,9
1107,2016-03-06,1. FSV Mainz 05,SV Darmstadt 98,0,0,1,1.75,3.6,5.0,1.8,3.5,4.4,2369,2469,1108,24,24,39,25,4,13,4,-13
1108,2016-03-11,Hertha BSC,FC Schalke 04,2,0,0,2.4,3.2,3.0,2.55,3.25,2.85,2448,2323,1109,25,25,42,41,2,3,7,5
1109,2016-03-12,Borussia Mönchengladbach,Eintracht Frankfurt,3,0,0,1.57,4.33,5.5,1.55,4.1,5.5,2475,2466,1110,25,25,39,24,5,15,8,-12
1110,2016-03-12,FC Ingolstadt 04,VfB Stuttgart,3,3,1,3.0,3.2,2.5,2.9,3.25,2.4,2513,2332,1111,25,25,32,31,8,10,-7,-9
1111,2016-03-12,Hannover 96,1. FC Köln,0,2,2,3.5,3.3,2.15,3.2,3.4,2.15,2344,2380,1112,25,25,17,30,17,11,-24,-7
1112,2016-03-12,SV Darmstadt 98,FC Augsburg,2,2,1,2.8,3.1,2.7,2.65,3.2,2.65,2248,2388,1113,25,25,26,26,14,13,-13,-8
1113,2016-03-12,Bayern München,Werder Bremen,5,0,0,1.13,9.0,21.0,1.15,7.5,14.5,2330,2395,1114,25,25,63,27,0,12,46,-13
1114,2016-03-12,TSG 1899 Hoffenheim,VfL Wolfsburg,1,0,0,3.4,3.6,2.1,3.3,3.4,2.1,2786,2408,1115,25,25,21,37,16,6,-16,6
1115,2016-03-13,Bayer Leverkusen,Hamburger SV,1,0,0,1.67,3.75,5.5,1.62,3.9,5.0,2373,2518,1116,25,25,36,31,7,9,3,-4
1116,2016-03-13,Borussia Dortmund,1. FSV Mainz 05,2,0,0,1.36,5.0,8.5,1.34,5.0,8.25,2499,2350,1117,25,25,58,40,1,4,34,4
1117,2016-03-18,FC Schalke 04,Borussia Mönchengladbach,2,1,0,2.45,3.5,2.8,2.5,3.3,2.85,2671,2449,1118,26,26,41,42,4,3,3,11
1118,2016-03-19,Eintracht Frankfurt,Hannover 96,1,0,0,1.85,3.6,4.33,1.83,3.5,4.25,2444,2531,1119,26,26,24,17,15,17,-15,-26
1119,2016-03-19,1. FC Köln,Bayern München,0,1,2,11.0,5.0,1.29,9.75,5.75,1.26,2331,2232,1120,26,26,33,66,8,0,-5,51
1120,2016-03-19,Hamburger SV,TSG 1899 Hoffenheim,1,3,2,2.25,3.4,3.2,2.2,3.3,3.2,2390,2789,1121,26,26,31,24,11,16,-5,-15
1121,2016-03-19,Hertha BSC,FC Ingolstadt 04,2,1,0,2.05,3.2,4.0,2.0,3.2,3.9,2367,2372,1122,26,26,45,33,2,9,9,-7
1122,2016-03-19,Werder Bremen,1. FSV Mainz 05,1,1,1,2.38,3.4,3.0,2.4,3.25,2.9,2457,2367,1123,26,26,27,40,14,5,-18,2
1123,2016-03-19,VfL Wolfsburg,SV Darmstadt 98,1,1,1,1.44,4.33,8.0,1.44,4.25,7.25,2405,2460,1124,26,26,37,27,7,13,5,-13
1124,2016-03-20,FC Augsburg,Borussia Dortmund,1,3,2,6.5,4.33,1.5,6.25,4.33,1.48,2501,2330,1125,26,26,27,61,12,1,-8,36
